likert,effectTime,didnotagree,language,rawwords,agreed,when,userid,effect,param,quiet,surveyID,sessionid,key,useragent,ind,cleanTime,irb,words,audioFile,listen
1,20.268,"spacious,clashing,distant,big,stinging,slamming,electric,clanging,sharp,strong,bright,airy,clear,none of the above",English,loud-ring,"jazzy,uplifting",2014-03-18T19:11:17,JoJgF5CjHQTAN9sJbNUG,reverb,"0.0290,0.8400,-0.0096,22050.0000,1.3505",yes,XZVcmVPUpga8IYCHmCdJ,T7XIpUvX1UTiPyNcpyyj,6258984973500416,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36",80,21.843,true,loud-ring,/static/audio/guitar.mp3,headphones
4,56.047,"beat,happy,strumming,ringing,evolution,a-like,ring,melodious,bell,eerie-heaven,irritating,none of the above",English,"thundering,heavy,deep,large-hall,intense","massive,rich,foreboding,large",2014-05-14T01:17:00,AM02SuV2slNB0pC12mbq,reverb,"0.0580,0.9400,-0.0088,695.0000,14.7550",yes,tnXpOC87TBNy4IbJ7Vy1,ijaCgUYgfRqenuBfhs3l,6259348166672384,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",242,16.748,true,"thundering,heavy,deep,large-hall,intense",/static/audio/drums.mp3,headphones
1,6.026,,English,warm,,2014-03-17T22:02:08,F6M85pm2R31uLCR8T6Kd,reverb,"0.0300,0.7800,-0.0101,207.0000,63.7090",yes,l5mSfZHtwpbeiEQYAGYo,4kP9IvPElZHM44ZthTts,6259350045720576,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",40,44.18,true,warm,/static/audio/piano.mp3,standalone
2,49.093,"church-like,atonal,love,warm,heavy,smart,muted,folks,cotton-ears,happy,close,drum,none of the above",English,"loud,big","soft-loud,metallic,fuller",2014-05-13T14:36:58,xVsTMNxxndpQwXHlAnzy,reverb,"0.0159,0.8000,-0.0085,7949.0000,1.4358",yes,LY2C8e2BNkdFwAJUHjzZ,UoBvzrjj21xs12jSVhX9,6260388354064384,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",118,16.139,true,"loud,big",/static/audio/drums.mp3,headphones
1,24.611,"monstrous,electric,nightmarish,space-ages,scary,awful,echo,enjoyable,lesser-quality,church,organ,atmospheric,big-church,rutted,none of the above",English,gitar,rolling,2014-03-21T07:34:25,0tOjAn6fzlOyoKO3fiAE,reverb,"0.0819,0.9100,-0.0108,926.0000,65.8830",no,X3uwjDPwrt3OeCAtvnA3,cv99aGhiOsgHXkEjcH2x,6260784564797440,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",66,12.335,true,guitar,/static/audio/guitar.mp3,headphones
3,96.678,"unclear,far-away,deeper,distorting,muddled,drums,big,low,cold,depressing,deep-well,distant,none of the above",English,"echo,open-space,organ,calming,soothe,large-hall","flowing,church-like,gong-like",2014-03-23T04:28:49,TawvrFhhkkC92ZIq9Emr,reverb,"0.0249,0.9600,-0.0071,308.0000,49.2850",yes,6nvQE9KNtWC1Myv269SX,LPBueoWy7klVRPXXzSSE,6260963879682048,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",71,21.151,true,"echo,open-space,organ,calming,soothe,large-hall",/static/audio/piano.mp3,standalone
4,18.795,"heavenly,ambient,spacey,harsh,army-march,rough,acoustic,long-hall,peaceful,eclectic,none of the above",English,"echo,loud,muffled,practice,concert,tremble,clear","spacious,low,distant",2014-03-18T03:51:06,TYCdmCpRyWWCKmU9Q4t7,reverb,"0.0269,0.9700,-0.0076,2465.0000,0.8231",yes,mLJF5qK9MmQJ8LO3pV6e,ghVLitBCpb3dL4PAHox8,6261205471592448,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",149,87.412,true,"echo,loud,muffled,practice,concert,tremble,clear",/static/audio/drums.mp3,headphones
2,5.824,"distorted,muffled,weird,broad,off-key,unpleasant,church,far-away,fuzzy,agra,drowning,electric,echo,less-bass,none of the above",English,warm,cloudy,2014-03-19T09:58:26,XuYnAFaaqwHqng56A8tC,reverb,"0.0100,0.9900,-0.0035,13964.0000,0.3470",yes,ba3LUKE2otmQc9vnqmx7,jqEZvgYRouvoGgYUe3L5,6261639263289344,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",96,47.768,true,warm,/static/audio/piano.mp3,headphones
3,8.037,"calm,cloudy,spacious,muffled,pretty,distant,brash,tin-y,thundering,boomy,tingly,metallic,none of the above",English,"warm,good,charming","echo,big-church",2014-03-18T05:25:31,VJJnKqYIW0A4U1fps2pP,reverb,"0.0739,0.9200,-0.0103,16926.0000,15.1850",yes,Ck3qKU7aOVo9lziEzWtX,hN7QA2uTZy0ZUgz1RrcQ,6262077349953536,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",39,24.578,true,"warm,good,charming",/static/audio/piano.mp3,headphones
3,18.52,"boom,remorseful,sad,organ,big-hall,weird,flexible-stereos,bass,down-hearted,persistence,worthless,none of the above",English,"smoother,softer,deeper","smooth,vibrant,cozy,deep",2014-03-25T03:46:06,6BqRYgwj8pI6aoEqGWry,reverb,"0.0568,0.8200,-0.0088,94.0000,24.3590",yes,i3uJ6tknaDRB1SBqZFfp,1LO9cMMiiedoQZMLjKPl,6262346859151360,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",109,20.022,true,"smoother,softer,deeper",/static/audio/guitar.mp3,headphones
4,23.997,"muffled,small,dazzling,bach,closed-room,soft,half-alive,harmonics,quaint,warm,sweet,lonely,none of the above",English,"loud,airy,spacious","deep,happy,broadening",2014-05-13T07:05:24,EhiMdZ8Fqc0pl2p9wfbs,reverb,"0.0109,0.0600,0.0013,22050.0000,31.3580",yes,gOLTJEiYDrswykWWRp3Z,3P9yCdtKwRUugqEyNBZ0,6262664149860352,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",161,35.926,true,"loud,airy,spacious",/static/audio/drums.mp3,headphones
4,14.922,"moving,bold,dull,ringing,none of the above",English,"space-rock,string,swell,majestic,shoegaze","big,grander,lasting,warm",2014-03-18T00:50:51,5BS2ESsHYCeswlNmejJv,reverb,"0.0649,0.9300,-0.0053,14388.0000,9.7846",yes,EnSjzynW5q2j72KKfHLf,eFJUosYF23KzHZtemufl,6262743069884416,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36",159,13.01,true,"space-rock,string,swell,majestic,shoelace",/static/audio/guitar.mp3,laptop/tablet/cellphone
3,56.43,"full,sounds-good,sensible,studio,disgust,dampened,similar,showing,hall,cleaner,dual,not-appealing,concert,none of the above",English,"low,sad,mournful,depressing,contemplative,gray","sorrowful,dark",2014-03-20T17:27:47,Y81Ppz5Cc2S5UiwwXWBI,reverb,"0.0119,0.3000,-0.0008,1178.0000,13.4410",yes,IHbR6d94sKTuLi9uT6El,LcwaLGwtcC1av7bYak4z,6262949228314624,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",233,17.658,true,"low,sad,mournful,depressing,contemplative,gray",/static/audio/piano.mp3,headphones
3,55.241,"good,religious,sound,the,dampened,muddy,professional,dark,weird,muted,static,high-tone,makes,none of the above",English,"large,massive,bassy","underground,deep",2014-05-13T12:50:50,INONsfnqyqPpjF7g5cPR,reverb,"0.0419,0.9400,-0.0053,168.0000,96.2200",yes,O4rvcMhDJhtQvni5US4W,DsLf1ivRSPeNWTj7wLi1,6263076466720768,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",111,33.607,true,"large,massive,bassy",/static/audio/drums.mp3,headphones
3,49.488,"shattered,slow,closer,church,erased,deep,loud,flying,outside,fake,flattened,none of the above",English,"echo-sound,distance,large-room,huge-alarm-sound","treble,ocean,ground,bland",2014-05-13T11:33:33,kTir7R7BZnY2TSYE6wJ9,reverb,"0.0674,0.9100,-0.0011,8880.0000,0.9625",no,z1hgagdQOUxL0Tn04bl1,PYlaEfvr4VIfwgavIQ5R,6263126664151040,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",215,47.435,true,"echo-sound,distance,large-room,huge-alarm-sound",/static/audio/drums.mp3,standalone
3,17.032,"baseline,palatial,metal,harsh,sad,big-trumpets,morose,tuneless,clear,high-echo,blurry,echo-effect,organ,none of the above",English,"sad,calm,depressing","cathedral-like,somber",2014-03-23T03:52:43,ZSnr0TXdF5aO0UAm68D0,reverb,"0.0739,0.9200,-0.0106,1569.0000,2.7254",yes,IDWCjuf7H3rl8KE0mHFT,8r05IJ125dFlcbWFaLOs,6263334701629440,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",222,18.36,true,"sad,calm,depressing",/static/audio/piano.mp3,standalone
3,56.49,"dimensional,mellow,distant,far,warm,none of the above",English,"blanketed,interstellar,spacey","far-away,underwater,tranquil,muted,faint,drown-out,soft",2014-03-18T03:20:35,Gb180KbpGIvMqsIeIQZu,reverb,"0.0597,0.7900,-0.0098,511.0000,6.4079",yes,GXIq6V86VyATqDyMuiV2,xnEEHnSu6QDttk3KBaEb,6263524753932288,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",154,12.179,true,"blanketed,interstellar,spacey",/static/audio/guitar.mp3,standalone
4,87.144,"crisp,double,warm,echo,rock,melancholy,marching,sad,somber,none of the above",English,"full,hearty,big","bass,deep,clear,heavy,nice",2014-03-18T19:17:09,gQTLvuaZVtfTIlhhpHh3,reverb,"0.0378,0.8300,-0.0088,58.0000,59.8920",yes,RLRnnjebHVpfXyhy8Jep,PZ3ifL6aZYASGxlk4qAj,6263726617395200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",163,20.716,true,"full,hearty,big",/static/audio/drums.mp3,headphones
3,62.566,"majestic,echos,clearer,acoustic,softer,expansive,haunting,filling,dark,higher-note,high,none of the above",English,"metal,hollow,muffled","overpowering,bold,intense,echoing",2014-03-24T15:29:42,mdciOHCcGhvA2DVXsN4Z,reverb,"0.0208,0.9100,-0.0088,22050.0000,7.3046",yes,22M85IorPhFwsZOcOtwr,nKU9ogj747USX11tpfwd,6264262414565376,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",184,16.512,true,"metal,hollow,muffled",/static/audio/drums.mp3,headphones
4,21.234,"echo,far,spacious,none of the above",English,"echo,wierd,strange,eerie",distant,2014-03-17T22:20:44,WYDzdyGE59yM7mnIuglb,reverb,"0.0839,0.8800,-0.0071,233.0000,27.2210",yes,NJFh7S6m5XAHprHlvlv6,h0IZ6QBLjuUsycRLXo5g,6264817539088384,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",156,24.064,true,"echo,wield,strange,eerie",/static/audio/guitar.mp3,headphones
3,35.431,"clear,twangy,muddled,far-away,strange,distorted,fuzzy,muffled,smoother,parking-garage,guitar,none of the above",English,"auditorium,echo","waves,beautiful,pleasant,concert",2014-03-23T14:29:40,2ctOar9ZFIg77aXyZrMW,reverb,"0.0660,0.9300,-0.0096,22050.0000,0.6028",yes,lwORm52Ln4EM2KnYTwyf,vymxYBI3aYy1nAUoURAl,6265190127501312,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",24,19.811,true,"auditorium,echo",/static/audio/guitar.mp3,headphones
3,79.859,"low,lower,muddy,muffled,echo,ominous,wide,operatic,spooky,nice,quieter,covered,big,unclear,none of the above",English,"soothing,appealing,refreshing,energizing,mood-lifting",broad,2014-03-18T13:13:44,X5u2YoeLWV5hjydMZ3tS,reverb,"0.0479,0.8700,-0.0035,1570.0000,63.0170",yes,NQlHoIAc7hXRo53twOHW,6qg4J3TaJyorOisrQX3C,6266303597772800,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",246,138.186,true,"soothing,appealing,refreshing,mood-lifting",/static/audio/drums.mp3,headphones
4,53.113,"echo,clashing,distant,serene,contemplative,club,mellow,calm,feedback",English,"dark,eerie,organic,sad,funeral-procession",none of the above,2014-03-18T01:13:35,gwqL8WQkswbhIMxskKAV,reverb,"0.0230,0.9700,-0.0075,352.0000,3.5568",yes,237Igm0yPhVFTQbtDudn,DRoPZz7RZ6W96H2GfYWn,6266672964960256,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",87,36.442,true,"dark,eerie,organic,sad,funeral-procession",/static/audio/piano.mp3,headphones
2,23.687,"blue-grass,reverent,warm,higher,sentimental,thick,close,treble,loud,improved-sound,big,electronic,none of the above",English,"distant,amplitude,pronounced,spacious","metallic,slightly-booming,echoing",2014-05-14T09:44:29,liK55xfYFSUbL6YTNj9z,reverb,"0.0129,0.8300,-0.0073,18463.0000,19.2390",yes,97naIuMCFMMmrOkNUcZq,KHgug1oznz6DKrBDT0Tb,6266985423831040,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",115,29.956,true,"distant,amplitude,pronounced,spacious",/static/audio/drums.mp3,headphones
3,77.526,"buried,extended,classic,low,pleasant,spacious,pipe-organ,dance,churchly,disturbing,dark,heavy,underground,none of the above",English,"distant,far-away,large-room,hollow,tinny","muffled,drum",2014-05-13T07:17:19,VFuYqyxbIJP7qebI928C,reverb,"0.0230,0.9400,0.0087,1014.0000,44.8230",yes,fEvINamxPPGyW6osKokd,dswiK3gzy1kd8nOtmfny,6267043674324992,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",204,23.258,true,"distant,far-away,large-room,hollow,tinny",/static/audio/drums.mp3,headphones
1,45.256,"relaxing,soothing,romantic,confined,sad,louder,ringing,diminished,closed-off,echo,guitar,pensive,none of the above",English,"click,chim,bad","bad,striking,alumina",2014-03-22T14:50:35,eri0qfzyp3vekWB3KFDs,reverb,"0.0340,0.6400,0.0075,22050.0000,2.7517",yes,bQdFkKyAwJInh3c40IPX,0jBbNuWr1fJThvlWR9Du,6267097092980736,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",136,15.851,true,"click,chis,bad",/static/audio/drums.mp3,laptop/tablet/cellphone
4,29.329,"lonely,smoother,nice-teared,small-church,old-time,sharper,spacious,abrasive,amplified,cathedral-like,large-church,heavy,none of the above",English,drums,"stadium-concert,metal,metallic",2014-03-19T04:04:54,8YJ2y6qYLHx9UU6LAUtw,reverb,"0.0300,0.7600,-0.0100,3683.0000,44.8880",yes,iGRfA184OqKF1luAorXk,cJXGnVPmvoU9Sn1txNRd,6267643627569152,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",138,46.89,true,drums,/static/audio/drums.mp3,headphones
3,31.765,"distant,insane,phased,light,loud-spacious,dark,obnoxious,annoying,angst,none of the above",English,"formal,in-church","concert,higher,airy,wide,live,original",2014-03-23T04:54:50,kVd5d0UJ1ZE3muunolvg,reverb,"0.0290,0.8300,-0.0005,15548.0000,10.5280",yes,ZDOr4SUjW7g81ujsULnF,T9UAJ99ZglHbG39wixvw,6267870187094016,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",227,20.284,true,"formal,in-church",/static/audio/piano.mp3,headphones
1,40.896,"cold,metallic,distant,heavy-sliced,rocking,irritable,load,too-much,touching,empty-room,brassier,acoustic,nice,big,none of the above",English,nice,peaceful,2014-05-13T13:02:58,5HcGBiq5iY7RLndIoxyd,reverb,"0.0388,0.8000,-0.0048,22050.0000,5.1837",yes,KKFzrIrh4Thy63b6xjfr,nL0HvJaftChCVwdisERl,6268022926868480,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",188,11.601,true,nice,/static/audio/guitar.mp3,headphones
2,31.502,"muffled,chaotic,distorted,many,booming,overdone,continuous,garage-sound,painful,overpowering,plaid,none of the above",English,"echo,vibration,dark","cathedral,echo,larger-space,eerie",2014-03-20T19:49:22,m5sjrFAnMXi6YpjIU7Hi,reverb,"0.0488,0.9500,-0.0075,6988.0000,0.6072",yes,p394De0ffwSLq3FZVGiw,cvhcqjxA3BuwdFaEqTyL,6268103189069824,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",5,30.075,true,"echo,vibration,dark",/static/audio/piano.mp3,headphones
4,37.11,"outdoors,fun,harmony,bright,unpleasant,masterful,twangy,lush,tinny,none of the above",English,"clear,ringing","acoustic,electric,full,loud,enjoy,big-church",2014-05-14T03:26:41,BVaY0A1S8wK0cxZsAlsV,reverb,"0.0129,0.8800,-0.0081,10706.0000,6.0394",yes,doROLOZU5BwzxXGCP1HT,1L4D60fgS0Nwp8x3ierx,6268428532842496,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",133,20.749,true,"clear,ringing",/static/audio/piano.mp3,headphones
2,46.31,"vibrating,static,muddled,chaotic,none of the above",English,"bells,spacious,large-church,tinny,echo",ringing,2014-03-17T23:09:18,20maNEQq4kDg6XyL7iaF,reverb,"0.0269,0.9700,0.0020,11752.0000,0.6775",yes,kZjFUCOhfg6BoljXI54J,nLhOsTGIUoVtih929WJb,6268734549262336,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",27,50.281,true,"bells,spacious,large-church,tinny,echo",/static/audio/piano.mp3,standalone
4,71.287,"too-much,not-pleasing,softer,overdone,easier,muffled,discordant,beautiful,warm,quiet,none of the above",English,"organ,ringing,singing,sad,melancholy,church,lingering,winds,enveloping","haunting,deep-bass,ominous,slow,mellow",2014-03-18T05:29:29,CKQEOX1K9vhHCajNUspX,reverb,"0.0769,0.9200,-0.0103,790.0000,2.4607",yes,1LL1SL2Lq0h4sL0sAY1H,HJhcA4koQ70nILT50JrG,6268983657365504,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",34,31.519,true,"organ,ringing,singing,sad,melancholy,church,lingering,winds,enveloping",/static/audio/piano.mp3,headphones
2,38.825,"closed,love,dramatic,echo,marching,moving,gloomy,clearer,deep,metallic,softer,light,religious,clanks,none of the above",English,"quiet,low,soft",muted,2014-03-24T18:44:20,9VSDSQoQsyCDuIJMI6V0,reverb,"0.0100,0.7900,-0.0023,9711.0000,29.5540",yes,3GbgasDltbEXLquFRP2u,DwZKVAicUrUZ0R0n0GMU,6270447167471616,"Mozilla/5.0 (X11; CrOS x86_64 5116.115.4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36",201,16.319,true,"quiet,low,soft",/static/audio/piano.mp3,headphones
2,47.93,"warm-up,good,warm,big-church,no-people,relaxing,distant,none of the above",English,"piano,haunting,hauntedhouse,organ,instrumental","loud,church-practice,melodic,medium,sharp,pleasing,echo,background",2014-03-19T21:44:45,XTr3Pi5QKwniUnC0ywTT,reverb,"0.0310,0.6900,-0.0100,16286.0000,33.4670",yes,cwElUXv7VTRERjmRraHL,a7G2pPcwpQRSXur6Nofw,6270783248662528,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",153,17.356,true,"piano,haunting,organ,instrumental",/static/audio/piano.mp3,headphones
3,42.111,"spacious,cuddly,deep,distant,pleasant,soft,echo,anger,summer,heavy,bass-heavy,large,friendly,piano,none of the above",English,"noise,distorted,close",indoors,2014-03-23T02:34:22,SsIGTWXRIMCj3qqdYIqQ,reverb,"0.0674,0.5200,-0.0112,4494.0000,98.0210",yes,L745EwAuWIcii7VX6Edg,XBd4VH2qwg7rzDA14fPr,6270807944724480,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",82,22.655,true,"noise,distorted,close",/static/audio/piano.mp3,headphones
3,13.706,"slow,fast,enjoyable,indoor,spacious,church,love,relaxing,draining,muffled,exciting,soft,distant,uplifting,none of the above",English,"echoing,blurred,noisy,clumpsy,strong,deep",noise,2014-05-13T09:09:50,WAQhBvdmWmdDUT4v0qMU,reverb,"0.0319,0.9400,-0.0096,9231.0000,15.1320",yes,B88IhOF699J20pSfLeAv,ERFRhw2eMY8j2b9lm2zU,6270960684498944,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",208,20.871,true,"echoing,blurred,noisy,clumsy,strong,deep",/static/audio/piano.mp3,standalone
3,32.08,,English,"harpsicord,churchy",,2014-03-17T22:07:14,NkCbiWhDpdH6PSW7Elwc,reverb,"0.0178,0.9800,-0.0065,12460.0000,9.1194",yes,B7JBZVGxf5B2LYpYfZyM,86xs0jbbp93B50G0nZfn,6271152615849984,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",216,16.649,true,"harpsichord,churchly",/static/audio/piano.mp3,headphones
4,13.336,"pleasure,overlapping,nice,hollow,in-tune,loud,inviting,warm,overdone,depth,touching,charming,boomy,none of the above",English,"cool,nice",echo,2014-03-18T17:05:58,vGfvIDPTZf3FbcWmGXeT,reverb,"0.0188,0.9800,-0.0085,12314.0000,0.3505",yes,s9Uwe3jaCBLTolikHm84,QYlExENdNaFX2AywGBA0,6271560637743104,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",41,130.94,true,"cool,nice",/static/audio/piano.mp3,laptop/tablet/cellphone
3,32.205,"loud,big-church,haunting,funeral,softer,deep,high-ceiling,full,lowered,muffled,smoother,lush,none of the above",English,jassy,"echoed,spacey,spacious",2014-03-18T04:06:37,fWaQK1ZDiPcJ4AxByhqX,reverb,"0.0580,0.9400,-0.0108,877.0000,32.5910",yes,G8lvmzLGlDnpvQmh3PDN,DzlJF8X0a7zS9GeLjlPo,6271831220682752,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",197,21.327,true,jazzy,/static/audio/drums.mp3,headphones
4,9.424,"faint,cold,assertive,normal,similar,echo,ineffectual,fun,subdued,louder,bass,up-close-and-personal,tonal,none of the above",English,"crispy,melody","warm,bigger",2014-03-23T05:27:52,RHww5ablYJQiwNrV83Na,reverb,"0.0529,0.7500,-0.0050,54.0000,258.6500",yes,DhMchvKx1Int3xELsrk9,fPevrYQfanA6EJYu1xDT,6272311183278080,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",19,12.359,true,"crispy,melody",/static/audio/guitar.mp3,standalone
3,70.119,"distant,blending,linear,lush,depressing,emotional,weird,mixing,lsd-coming-up,drum-beat,uniform,none of the above",English,"belling,jangling,church-like,glockenspiel","distorting,church,tinny,large",2014-03-20T05:46:19,hnFe2y2b14f5ly9p9LW4,reverb,"0.0178,0.9700,-0.0088,22050.0000,0.3674",yes,T5Tu77aDb2Iqo1NnsJTh,9hT9eoLfFNy1glRbzYeE,6272685919174656,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",203,17.372,true,"belling,jangling,church-like,glockenspiel",/static/audio/piano.mp3,headphones
2,67.163,"tense,surprise,wide,divinity,electric,extreme,drums,distant,maxed-out,noisy,distorted,loud,welcome,far-away,none of the above",English,haunting,haunting,2014-05-13T13:32:55,LtRyMuYbQmKCMm05X6zK,reverb,"0.0857,0.9100,-0.0081,2273.0000,31.8570",yes,xZVQCrd5MO1Qc48T4D8U,Id0Eo3HLbKwW18FkBYdU,6272920263327744,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",147,54.252,true,haunting,/static/audio/drums.mp3,standalone
1,22.816,"booming,deep,church,loud,gloomy,darker,uncomfortable,echos,big,echo,organ,open",English,temple-church,none of the above,2014-03-18T05:09:31,8xnsf7xrvfvzXXdCvS7h,reverb,"0.0329,0.9600,-0.0043,22050.0000,1.7288",yes,8x6MnY6EunzbbyiX40AO,4tFxmUuVxGKQVFel3qdf,6273046696427520,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",61,75.444,true,temple-church,/static/audio/piano.mp3,headphones
